"date","year","est_pct_illuminated","pct_fixed","accident_num","city","state","fatalities"
1977-12-24,1977,99.05,99.05,"MIA78FA022 "," Blairsville","GA ",2
1977-12-25,1977,99.8,99.8,"LAX78FA015 "," Desert Hot Spg","CA ",3
1977-12-26,1977,99.3,100.3,"NYC78FA016 "," Brooklyn","CT ",1
1977-12-27,1977,97,102.6,"NYC78FA017 "," Quincy","MA ",2
1977-12-27,1977,97,102.6,"MIA78FA024 "," Alachua","FL ",4
1977-12-27,1977,97,102.6,"LAX78FA016 "," El Cajon","CA ",2
1977-12-28,1977,92.8,106.8,"NYC78FA018 "," Berlin","NH ",3
1977-12-28,1977,92.8,106.8,"SEA78FA015 "," Anaconda","MT ",2
1977-12-29,1977,86.9,112.7,"FTW78FA021 "," Teague","TX ",2
1977-12-29,1977,86.9,112.7,"MKC78FCG12 "," Grain Valley","MO ",1
1977-12-30,1977,79.5,120.1,"SEA78FA016 "," Wenatchee","WA ",1
1977-12-31,1977,70.7,128.9,"OAK78DA012 "," Ke-Ahole","HI ",2
1977-12-31,1977,70.7,128.9,"LAX78FA017 "," Ojai","CA ",2
1977-12-31,1977,70.7,128.9,"MIA78FA026 "," Albany","GA ",3
1978-01-01,1978,60.7,138.9,"MKC78FA017 "," Garden City","KS ",2
1978-01-01,1978,60.7,138.9,"ANC78FA009 "," Galena","AK ",3
1978-01-01,1978,60.7,138.9,"IAD78FA027 "," Pearisburg","VA ",2
1978-01-02,1978,50,149.6,"CHI78FA034 "," Mellen","WI ",1
1978-01-02,1978,50,149.6,"LAX78FA018 "," Mojave","CA ",4
1978-01-02,1978,50,149.6,"MIA78FA028 "," Clewiston","FL ",3
1978-01-03,1978,38.9,160.7,"FTW78DA024 "," New Orleans","LA ",1
1978-01-03,1978,38.9,160.7,"IAD78FA028 "," Knoxville","TN ",5
1978-01-04,1978,27.9,171.7,"LAX78FA019 "," Devore","CA ",3
1978-01-05,1978,17.9,181.7,"CHI78FA014 "," Tell City","IN ",1
1978-01-05,1978,17.9,181.7,"IAD78DA029 "," Cape Charles","VA ",2
1978-01-05,1978,17.9,181.7,"NYC78FA020 "," Courtney","PA ",3
1978-01-05,1978,17.9,181.7,"SEA78FA017 "," Miles City","MT ",1
1978-01-06,1978,9.4,190.2,"DEN78FA019 "," Glendevey","CO ",2
1978-01-06,1978,9.4,190.2,"IAD78FA030 "," Lexington","KY ",1
1978-01-06,1978,9.4,190.2,"CHI78FA015 "," Marion","IL ",2
1978-01-06,1978,9.4,190.2,"MIA78FA029 "," Anniston","AL ",1
1978-01-06,1978,9.4,190.2,"FTW78FA022 "," El Campo","TX ",2
1978-01-07,1978,3.4,196.2,"LAX78FUQ10 "," Pacoima","CA ",1
1978-01-07,1978,3.4,196.2,"FTW78FA023 "," Rockwall","TX ",2
1978-01-07,1978,3.4,196.2,"LAX78FA020 "," Sells","AZ ",2
1978-01-07,1978,3.4,196.2,"NYC78FA021 "," Pottstown","PA ",1
1978-01-07,1978,3.4,196.2,"MIA78FA042 "," Eatonton","GA ",1
1978-01-08,1978,0.5,199.1,"MIA78FA030 "," Tylertown","MS ",4
1978-01-09,1978,0.8,0.8,"NYC78FA022 "," Ithaca","NY ",2
1978-01-09,1978,0.8,0.8,"OAK78FA014 "," Hawthorne","NV ",1
1978-01-10,1978,4.3,4.3,"MIA78FA031 "," Yazoo City","MS ",5
1978-01-10,1978,4.3,4.3,"OAK78FA013 "," Bishop","CA ",1
1978-01-10,1978,4.3,4.3,"IAD78FA031 "," Chesapeake","VA ",2
1978-01-14,1978,38.6,38.6,"NYC78FA024 "," Newport","RI ",1
1978-01-15,1978,49,49,"MKC78FA020 "," Tama","IA ",3
1978-01-15,1978,49,49,"SEA78FA018 "," Medford","OR ",6
1978-01-16,1978,59.1,59.1,"NYC78FA025 "," Missing Aircraft","UN ",1
1978-01-16,1978,59.1,59.1,"LAX78FA021 "," Kernville","CA ",1
1978-01-18,1978,77.3,77.3,"DEN78FA020 "," Pueblo","CO ",3
1978-01-20,1978,91.1,91.1,"SEA78FYK07 "," Christmas Vly","OR ",1
1978-01-20,1978,91.1,91.1,"MIA78FA034 "," Ormond Beach","FL ",1
1978-01-20,1978,91.1,91.1,"SEA78FYK06 "," Reedsport","OR ",1
1978-01-20,1978,91.1,91.1,"ANC78FA012 "," Toksook Bay","AK ",1
1978-01-21,1978,95.8,95.8,"MKC78FA021 "," Marmarth","ND ",2
1978-01-21,1978,95.8,95.8,"CHI78FEM08 "," Millersburg","MI ",1
1978-01-22,1978,98.7,98.7,"MKC78FCJ08 "," Hayes Center","NE ",3
1978-01-22,1978,98.7,98.7,"LAX78FA022 "," Lucerne Valley","CA ",2
1978-01-22,1978,98.7,98.7,"DEN78FA021 "," Salt Lake City","UT ",4
1978-01-24,1978,99.8,99.8,"NYC78FA023 "," Dubois","PA ",2
1978-01-25,1978,99,100.6,"MIA78FA035 "," New Prt Richey","FL ",3
1978-01-25,1978,99,100.6,"SEA78FYP08 "," Colfax","WA ",1
1978-01-25,1978,99,100.6,"FTW78FA025 "," Palacids","TX ",1
1978-01-26,1978,96.1,103.5,"LAX78FA023 "," St Johns","AZ ",1
1978-01-27,1978,91.3,108.3,"IAD78DA042 "," Ocean City","MD ",1
1978-01-28,1978,84.6,115,"ANC78FA016 "," Anchorage","AK ",3
1978-01-29,1978,76.2,123.4,"MIA78FLD21 "," Arcadia","FL ",1
1978-01-29,1978,76.2,123.4,"OAK78FA015 "," Turlock","CA ",1
1978-01-29,1978,76.2,123.4,"DEN78FTM11 "," Ogden","UT ",1
1978-01-31,1978,55.5,144.1,"CHI78FA018 "," Ypsilanti","MI ",1
1978-02-01,1978,44.1,155.5,"MIA78FA037 "," Tuscaloosa","AL ",1
1978-02-02,1978,32.6,167,"OAK78DVW08 "," Pahrump","NV ",1
1978-02-03,1978,21.8,177.8,"LAX78FA024 "," Los Angeles","CA ",1
1978-02-04,1978,12.6,187,"CHI79FA019 "," Big Bay Denoc","MI ",1
1978-02-05,1978,5.5,194.1,"DEN78FA022 "," Albuquerque","NM ",1
1978-02-05,1978,5.5,194.1,"ANC78FA018 "," Wrangell","AK ",5
1978-02-06,1978,1.3,198.3,"IAD78FA038 "," Greensboro","NC ",1
1978-02-06,1978,1.3,198.3,"LAX78FA025 "," Rowland Heigts","CA ",2
1978-02-07,1978,0.1,199.5,"SEA78FA019 "," Cascade Locks","OR ",4
1978-02-07,1978,0.1,199.5,"NYC78FFJ13 "," Auburn","NY ",1
1978-02-07,1978,0.1,199.5,"MKC78FA022 "," Amidon","ND ",1
1978-02-09,1978,6.7,6.7,"MIA78FA039 "," St Petersburg","FL ",1
1978-02-10,1978,13.5,13.5,"OAK78FA016 "," Napa","CA ",1
1978-02-10,1978,13.5,13.5,"DEN78FA023 "," Pojoaque","NM ",1
1978-02-10,1978,13.5,13.5,"NYC78FA027 "," Danbury","CT ",1
1978-02-10,1978,13.5,13.5,"DCA78AA007 "," Richland","WA ",17
1978-02-11,1978,21.9,21.9,"FTW78FA026 "," Wimberley","TX ",2
1978-02-11,1978,21.9,21.9,"MIA78FA040 "," Clewiston","FL ",2
1978-02-12,1978,31.2,31.2,"LAX78FA026 "," Fontana","CA ",3
1978-02-12,1978,31.2,31.2,"OAK78FVG19 "," Vacaville","CA ",1
1978-02-12,1978,31.2,31.2,"NYC78FNC14 "," Dexter","ME ",2
1978-02-12,1978,31.2,31.2,"LAX78FA027 "," Glen Ivy","CA ",2
1978-02-13,1978,41.1,41.1,"IAD78FA041 "," Morrisville","NC ",4
1978-02-15,1978,60.9,60.9,"MIA78FA041 "," Jefferson","GA ",1
1978-02-16,1978,70.1,70.1,"FTW78FA027 "," Amarillo","TX ",1
1978-02-16,1978,70.1,70.1,"CHI78FA023 "," Lowell","MI ",1
1978-02-17,1978,78.6,78.6,"MIA78FA043 "," Myrtle Beach","SC ",2
1978-02-18,1978,86,86,"MIA78FA044 "," Moultrie","GA ",1
1978-02-18,1978,86,86,"MIA78DA045 "," Jekyll Island","GA ",4
1978-02-18,1978,86,86,"OAK78FVG21 "," Lincoln","CA ",1
1978-02-18,1978,86,86,"OAK78FA018 "," Genoa Peak","NV ",4
1978-02-18,1978,86,86,"DEN78FTE30 "," Ft Garland","CO ",1
1978-02-18,1978,86,86,"IAD78FA043 "," Camden","TN ",2
1978-02-18,1978,86,86,"FTW78FA028 "," Searcy","AR ",2
1978-02-19,1978,92.1,92.1,"OAK78FA017 "," Morgan Hill","CA ",4
1978-02-19,1978,92.1,92.1,"DEN78FA024 "," Glenrock","WY ",6
1978-02-20,1978,96.6,96.6,"IAD78FA044 "," Charlotte","NC ",2
1978-02-20,1978,96.6,96.6,"LAX78FA028 "," Wasco","CA ",1
1978-02-20,1978,96.6,96.6,"FTW78FA029 "," Lubbock","TX ",4
1978-02-20,1978,96.6,96.6,"DEN78FA025 "," Ogden","UT ",2
1978-02-22,1978,99.3,99.3,"LAX78FA029 "," Bakersfield","CA ",6
1978-02-22,1978,99.3,99.3,"SEA78FA020 "," Oak Harbor","WA ",7
1978-02-22,1978,99.3,99.3,"MIA78FA046 "," Ft.lauderdale,Fl","AO ",1
1978-02-25,1978,94.6,105.2,"SEA78FYP14 "," Naches","WA ",1
1978-02-25,1978,94.6,105.2,"DEN78FA028 "," Walden","CO ",2
1978-02-25,1978,94.6,105.2,"DEN78FA026 "," Yoder","CO ",5
1978-02-25,1978,94.6,105.2,"FTW78FA030 "," Denton","TX ",1
1978-02-26,1978,88.6,111.2,"LAX78FA030 "," Santa Susana","CA ",4
1978-02-27,1978,80.6,119.2,"ANC78FA023 "," Merrill Pass","AK ",3
1978-02-27,1978,80.6,119.2,"DEN78FA027 "," Big Piney","WY ",6
1978-02-27,1978,80.6,119.2,"IAD78FA045 "," Myersville","MD ",1
1978-02-28,1978,70.8,129,"LAX78FA031 "," Solvang","CA ",7
1978-03-01,1978,59.9,139.9,"DCA78AA008 "," Los Angeles","CA ",2
1978-03-01,1978,59.9,139.9,"OAK78FJY01 "," Agana,Guam","GU ",2
1978-03-02,1978,48.2,151.6,"DEN78FA029 "," Durango","CO ",4
1978-03-02,1978,48.2,151.6,"MIA78FA048 "," Waco","GA ",2
1978-03-03,1978,36.4,163.4,"OAK78FA020 "," Chilcoot","CA ",4
1978-03-04,1978,25.2,174.6,"DEN78FA030 "," Gallup","NM ",1
1978-03-05,1978,15.5,184.3,"MIA78FA049 "," Bishopville","SC ",1
1978-03-06,1978,7.8,192,"OAK78DA021 "," Eureka","CA ",1
1978-03-07,1978,2.6,197.2,"MIA78FA051 "," Griffing","GA ",2
1978-03-07,1978,2.6,197.2,"ANC78FA022 "," Trading Bay","AK ",1
1978-03-07,1978,2.6,197.2,"MIA78FA050 "," Laurel","MS ",2
1978-03-08,1978,0.2,199.6,"IAD78FA048 "," Greenup","KY ",3
1978-03-09,1978,0.6,0.6,"MKC78FA026 "," Memphis","MO ",2
1978-03-10,1978,3.6,3.6,"DEN78FAO32 "," Woodland Park","CO ",5
1978-03-10,1978,3.6,3.6,"DEN78FA031 "," Aurora","CO ",3
1978-03-10,1978,3.6,3.6,"OAK78FA022 "," Mammoth Lakes","CA ",5
1978-03-10,1978,3.6,3.6,"IAD78FA050 "," Melfa","VA ",2
1978-03-10,1978,3.6,3.6,"ANC78FA024 "," Anchorage","AK ",1
1978-03-11,1978,8.9,8.9,"FTW78FA033 "," Hiwasse","AR ",4
1978-03-11,1978,8.9,8.9,"SEA78FA021 "," Springdale","WA ",1
1978-03-11,1978,8.9,8.9,"LAX78FUQ19 "," Pacoima","CA ",1
1978-03-11,1978,8.9,8.9,"LAX78FA036 "," Mormon Lake","AZ ",2
1978-03-12,1978,15.9,15.9,"SEA78FYE12 "," Lakewood","WA ",1
1978-03-12,1978,15.9,15.9,"MKC78FA027 "," Rapid City","SD ",1
1978-03-12,1978,15.9,15.9,"CHI78FA025 "," Beecher","IL ",3
1978-03-12,1978,15.9,15.9,"NYC78FA032 "," Connellsville","PA ",1
1978-03-12,1978,15.9,15.9,"LAX78FA035 "," Frazier Park","CA ",2
1978-03-12,1978,15.9,15.9,"LAX78FA034 "," Benson","AZ ",3
1978-03-13,1978,24.1,24.1,"ANC78FA025 "," Kotzebue","AK ",1
1978-03-14,1978,33.3,33.3,"CHI78FA027 "," Whitelake","MI ",2
1978-03-14,1978,33.3,33.3,"CHI79FA028 "," Rock Falls","IL ",1
1978-03-14,1978,33.3,33.3,"MIA78FA053 "," Pierson","FL ",1
1978-03-14,1978,33.3,33.3,"DEN78FA033 "," Parker","CO ",1
1978-03-15,1978,42.9,42.9,"MKC78FA028 "," Belfield","ND ",4
1978-03-15,1978,42.9,42.9,"FTW78FA032 "," Eola","TX ",1
1978-03-15,1978,42.9,42.9,"NYC78FA033 "," Sandgate","VT ",2
1978-03-16,1978,52.7,52.7,"MIA78FA054 "," Leesburg","FL ",1
1978-03-16,1978,52.7,52.7,"SEA78FA022 "," Lynden","WA ",3
1978-03-17,1978,62.3,62.3,"IAD78FA049 "," Maryville","TN ",4
1978-03-17,1978,62.3,62.3,"IAD78FA052 "," Leitchfield","KY ",2
1978-03-17,1978,62.3,62.3,"CHI78FA029 "," Sandusky","OH ",1
1978-03-17,1978,62.3,62.3,"CHI78FEV22 "," Ellisville","IL ",1
1978-03-18,1978,71.5,71.5,"IAD78FA051 "," Wilmington","DE ",3
1978-03-18,1978,71.5,71.5,"SEA78FA023 "," Milton Frwtr","OR ",4
1978-03-18,1978,71.5,71.5,"DEN78FTC17 "," Alta","WY ",1
1978-03-19,1978,80,80,"FTW78FA034 "," Houston","TX ",2
1978-03-19,1978,80,80,"NYC78FA034 "," Onchiota","NY ",5
1978-03-19,1978,80,80,"NYC78FA035 "," Carrabassett","ME ",4
1978-03-19,1978,80,80,"MKC78FA029 "," Leawood","KS ",2
1978-03-21,1978,93.4,93.4,"OAK78FA023 "," Red Bluff","CA ",2
1978-03-22,1978,97.7,97.7,"LAX78FA037 "," Riverside","CA ",6
1978-03-23,1978,98.75,98.75,"FTW78FA035 "," Morgan City","LA ",2
1978-03-24,1978,99.8,99.8,"OAK78FA024 "," Carson City","NV ",2
1978-03-24,1978,99.8,99.8,"NYC78FA036 "," Philadelphia","PA ",1
1978-03-24,1978,99.8,99.8,"MIA77FA055 "," Homestead","FL ",1
1978-03-25,1978,99.6,100,"MIA78DA080 "," Missing Aircraft","UN ",2
1978-03-25,1978,99.6,100,"CHI78FA031 "," Centreville","IL ",3
1978-03-26,1978,96.8,102.8,"OAK78FA025 "," Half Moon Bay","CA ",1
1978-03-26,1978,96.8,102.8,"DEN78FA034 "," Santa Fe","NM ",6
1978-03-26,1978,96.8,102.8,"FTW78FQG22 "," Friona","TX ",1
1978-03-27,1978,91.5,108.1,"LAX78FA038 "," Buckeye","AZ ",1
1978-03-30,1978,63.2,136.4,"LAX78FA039 "," Bear Valy Sprg","CA ",4
1978-03-31,1978,51.4,148.2,"MIA78FA057 "," No Name Key","FL ",1
1978-03-31,1978,51.4,148.2,"IAD78FA056 "," Salisbury","MD ",5
1978-04-02,1978,28.3,171.3,"ANC78FA027 "," Bethel","AK ",2
1978-04-02,1978,28.3,171.3,"FTW78FA037 "," West Helena","AR ",1
1978-04-04,1978,10.2,189.4,"FTW78FA038 "," Galveston","TX ",3
1978-04-05,1978,4.3,195.3,"MIA78FA060 "," Fellsmere","FL ",1
1978-04-07,1978,0,199.6,"DEN78FA035 "," Park City","UT ",1
1978-04-07,1978,0,199.6,"CHI78FEV25 "," Clinton","IL ",1
1978-04-07,1978,0,199.6,"NYC78FA040 "," Montpelier","VT ",2
1978-04-07,1978,0,199.6,"FTW78FA040 "," Ferriday","LA ",1
1978-04-07,1978,0,199.6,"MIA78FA062 "," Miles City","FL ",2
1978-04-08,1978,1.6,1.6,"DEN78FA036 "," Angle","UT ",1
1978-04-08,1978,1.6,1.6,"SEA78FA026 "," Missing Aircraft","UN ",2
1978-04-08,1978,1.6,1.6,"MIA78FA063 "," St.petersburg","FL ",1
1978-04-09,1978,5.3,5.3,"IAD78FA058 "," Edenton","NC ",1
1978-04-09,1978,5.3,5.3,"MIA78FA064 "," Destin","FL ",2
1978-04-11,1978,17.9,17.9,"MIA78FA065 "," Gulfport","MS ",2
1978-04-11,1978,17.9,17.9,"SEA78FA025 "," Junction City","OR ",1
1978-04-13,1978,35.2,35.2,"LAX78FA041 "," Mesa","AZ ",1
1978-04-13,1978,35.2,35.2,"FTW78FAQ41 "," New Orleans","LA ",1
1978-04-15,1978,54.5,54.5,"ANC78DA031 "," Missing Aircraft","UN ",3
1978-04-15,1978,54.5,54.5,"LAX78FA042 "," Chatsworth","CA ",2
1978-04-15,1978,54.5,54.5,"SEA78FYP23 "," Springdale","WA ",1
1978-04-16,1978,64.3,64.3,"MKC78FA031 "," Wichita","KS ",1
1978-04-16,1978,64.3,64.3,"ANC78FA028 "," Lonely","AK ",2
1978-04-17,1978,73.6,73.6,"MKC78FA032 "," St Cloud","MN ",1
1978-04-17,1978,73.6,73.6,"OAK78FA326 "," Santa Rosa","CA ",1
1978-04-18,1978,82.2,82.2,"ANC78FA030 "," Cordova","AK ",2
1978-04-20,1978,95.3,95.3,"OAK78FA027 "," Lake Tahoe","CA ",4
1978-04-22,1978,99.4,99.4,"CHI78FA033 "," Adrian","MI ",1
1978-04-22,1978,99.4,99.4,"MIA78FA070 "," Atlanta","GA ",3
1978-04-22,1978,99.4,99.4,"NYC78FA044 "," Roscoe","NY ",2
1978-04-22,1978,99.4,99.4,"MIA78FA069 "," Benoit","MS ",1
1978-04-23,1978,99.9,99.9,"FTW78FPG26 "," Carlisle","AR ",1
1978-04-23,1978,99.9,99.9,"CHI78FA035 "," Arlington","IN ",9
1978-04-24,1978,98.2,101.6,"CHI78FA036 "," Rockford","IL ",2
1978-04-25,1978,93.6,106.2,"LAX78FA044 "," Ramoma","CA ",2
1978-04-26,1978,86.3,113.5,"MIA78FA072 "," Kennesaw","GA ",2
1978-04-27,1978,76.9,122.9,"MIA78DA074 "," Missing Aircraft","UN ",1
1978-04-27,1978,76.9,122.9,"FTW78FA043 "," Flatwoods","LA ",2
1978-04-28,1978,66,133.8,"OAK78FVG26 "," Alturas","CA ",1
1978-04-28,1978,66,133.8,"SEA78FYE20 "," Tacoma","WA ",1
1978-04-28,1978,66,133.8,"MIA78FA073 "," Columbus","GA ",2
1978-04-28,1978,66,133.8,"OAK78FA038 "," Reno","NV ",6
1978-04-29,1978,54.2,145.6,"OAK78FA030 "," Independence","CA ",1
1978-04-29,1978,54.2,145.6,"NYC78FA046 "," Danbury","CT ",1
1978-04-29,1978,54.2,145.6,"MKC78FA035 "," Augusta","KS ",2
1978-04-29,1978,54.2,145.6,"NYC78FHA21 "," Pittstown","NJ ",1
1978-04-29,1978,54.2,145.6,"MKC78FA034 "," Audubon","IA ",5
1978-04-29,1978,54.2,145.6,"NYC78FA045 "," Shenango Twp","PA ",1
1978-04-29,1978,54.2,145.6,"LAX78FUQ23 "," Lompoc","CA ",1
1978-04-30,1978,42.5,157.3,"MIA78DA083 "," Missing Aircraft","UN ",1
1978-04-30,1978,42.5,157.3,"ANC78FA034 "," Homer","AK ",1
1978-04-30,1978,42.5,157.3,"ANC78DA035 "," Bethel","AK ",1
1978-04-30,1978,42.5,157.3,"MIA78FA076 "," Ocala","FL ",2
1978-04-30,1978,42.5,157.3,"ANC78FA033 "," Birchwood","AK ",2
1978-05-01,1978,31.3,168.5,"LAX78FA045 "," Palmdale","CA ",1
1978-05-01,1978,31.3,168.5,"MIA78FA075 "," Durbin","FL ",3
1978-05-01,1978,31.3,168.5,"CHI78FA037 "," Berrien Spring","MI ",1
1978-05-02,1978,21.3,178.5,"MKC78FA036 "," Spiritwood","ND ",1
1978-05-02,1978,21.3,178.5,"NYC78FA047 "," Mantoloking","NJ ",2
1978-05-03,1978,13,186.8,"OAK78FVG29 "," Robbins","CA ",1
1978-05-03,1978,13,186.8,"CHI78FA038 "," Middletown","OH ",4
1978-05-03,1978,13,186.8,"LAX78FUJ51 "," Yuma","AZ ",1
1978-05-04,1978,6.5,193.3,"DEN78FA040 "," Wheatland","WY ",4
1978-05-05,1978,2.3,197.5,"DEN78FA043 "," Carrizozo","NM ",2
1978-05-05,1978,2.3,197.5,"SEA78FA027 "," Vancouver","WA ",2
1978-05-05,1978,2.3,197.5,"LAX78FA046 "," Salome","AZ ",1
1978-05-06,1978,0.3,199.5,"MIA78FA077 "," Huntsville","AL ",2
1978-05-07,1978,0.5,0.5,"NYC78FA048 "," Atlantic City,Nj","AO ",2
1978-05-07,1978,0.5,0.5,"FTW78FA044 "," Dobbin","TX ",4
1978-05-07,1978,0.5,0.5,"SEA78FA028 "," Tumwater","WA ",1
1978-05-07,1978,0.5,0.5,"MIA78FA078 "," Jekyll Island","GA ",3
1978-05-08,1978,2.8,2.8,"DCA78AA012 "," Pensacola","FL ",3
1978-05-08,1978,2.8,2.8,"FTW78FQG29 "," Brownfield","TX ",1
1978-05-10,1978,12.8,12.8,"FTW78FRG39 "," Del Rio","TX ",3
1978-05-11,1978,20,20,"NYC78FA052 "," Lawrence","MA ",3
1978-05-11,1978,20,20,"LAX78FA047 "," Lake Elsinore","CA ",1
1978-05-11,1978,20,20,"ANC78FA037 "," Anchorage","AK ",1
1978-05-12,1978,28.3,28.3,"IAD78FA062 "," Linville","NC ",1
1978-05-12,1978,28.3,28.3,"MKC78FA037 "," East Prairie","MO ",2
1978-05-12,1978,28.3,28.3,"MIA78FLD44 "," Holopaw","FL ",1
1978-05-12,1978,28.3,28.3,"MIA78FA084 "," Oldsmar","FL ",3
1978-05-13,1978,37.5,37.5,"CHI78FA039 "," Pellston","MI ",3
1978-05-13,1978,37.5,37.5,"DEN78FA042 "," Nunn","CO ",2
1978-05-13,1978,37.5,37.5,"MIA78FA085 "," Clearwater","FL ",1
1978-05-13,1978,37.5,37.5,"LAX78FUG26 "," Hemet","CA ",1
1978-05-13,1978,37.5,37.5,"IAD78FA061 "," The Plains","VA ",1
1978-05-16,1978,67.3,67.3,"SEA78FA032 "," Wenatchee","WA ",1
1978-05-16,1978,67.3,67.3,"NYC78FA054 "," Trenton","ME ",4
1978-05-16,1978,67.3,67.3,"OAK78DA032 "," Weber Peak","CA ",3
1978-05-17,1978,76.8,76.8,"NYC78FA055 "," Wantagh","NY ",1
1978-05-17,1978,76.8,76.8,"IAD78FA065 "," Greensboro","NC ",2
1978-05-18,1978,85.4,85.4,"DCA78AA013 "," Memphis","TN ",6
1978-05-18,1978,85.4,85.4,"FTW78FRG43 "," Cotulla","TX ",2
1978-05-19,1978,92.5,92.5,"MKC78FA039 "," Alexandria","MN ",1
1978-05-19,1978,92.5,92.5,"MKC78FA038 "," Scott City","KS ",1
1978-05-19,1978,92.5,92.5,"MIA78DA089 "," Missing Aircraft","UN ",4
1978-05-20,1978,94.95,94.95,"CHI78FA040 "," Lapeer","MI ",3
1978-05-20,1978,94.95,94.95,"NYC78FA056 "," Northampton","PA ",2
1978-05-20,1978,94.95,94.95,"NYC78FA057 "," Provincetown","MA ",1
1978-05-21,1978,97.4,97.4,"ANC78FA039 "," Rocky Cove","AK ",2
1978-05-21,1978,97.4,97.4,"SEA78FA031 "," Kimberly","ID ",1
1978-05-21,1978,97.4,97.4,"MIA78FA086 "," Ft.lauderdale","FL ",1
1978-05-21,1978,97.4,97.4,"SEA78FA034 "," Bremerton","WA ",2
1978-05-21,1978,97.4,97.4,"LAX78FA048 "," Santa Barbara","CA ",2
1978-05-21,1978,97.4,97.4,"LAX78FUG28 "," Blythe","CA ",1
1978-05-22,1978,99.8,99.8,"LAX78FA043 "," Upland","CA ",1
1978-05-23,1978,99,100.6,"NYC78FA058 "," Fleetville","PA ",1
1978-05-23,1978,99,100.6,"NYC78FA059 "," Champion","PA ",1
1978-05-24,1978,95.1,104.5,"LAX78FA049 "," Redlands","CA ",1
1978-05-24,1978,95.1,104.5,"FTW78FA046 "," Dierks","AR ",1
1978-05-25,1978,88.4,111.2,"OAK78DVG41 "," Napa","CA ",1
1978-05-25,1978,88.4,111.2,"SEA78FA033 "," Vancouver","WA ",1
1978-05-26,1978,79.4,120.2,"IAD78FA068 "," Bumpass","VA ",1
1978-05-26,1978,79.4,120.2,"MIA78DA117 "," Missing Aircraft","UN ",2
1978-05-26,1978,79.4,120.2,"MIA78FA091 "," Jackson","AL ",3
1978-05-27,1978,68.7,130.9,"FTW78FA047 "," Calumet","OK ",2
1978-05-27,1978,68.7,130.9,"NYC78FA060 "," Tannersville","PA ",1
1978-05-27,1978,68.7,130.9,"CHI78FA041 "," Bloomer","WI ",4
1978-05-28,1978,57.3,142.3,"CHI78FA043 "," Saint Helen","MI ",4
1978-05-28,1978,57.3,142.3,"LAX78FUG29 "," Adelanto","CA ",1
1978-05-28,1978,57.3,142.3,"CHI78FA042 "," Waukesha","WI ",1
1978-05-29,1978,45.8,153.8,"MKC78FA042 "," Piedmont","MO ",2
1978-05-29,1978,45.8,153.8,"MKC78FA041 "," Harris","MN ",4
1978-05-29,1978,45.8,153.8,"CHI78FEE40 "," Antioch","IL ",1
1978-05-29,1978,45.8,153.8,"SEA78FTI21 "," Pray","MT ",2
1978-05-29,1978,45.8,153.8,"FTW78FA048 "," Longdale","OK ",1
1978-05-29,1978,45.8,153.8,"DEN78FTM21 "," Wendover","UT ",1
1978-05-29,1978,45.8,153.8,"LAX78AA050 "," Irvine","CA ",4
1978-05-30,1978,34.8,164.8,"LAX78FA052 "," Tonopah","AZ ",1
1978-05-30,1978,34.8,164.8,"FTW78FA049 "," Greenfield","OK ",2
1978-05-30,1978,34.8,164.8,"ANC78FA040 "," Dillingham","AK ",3
1978-05-31,1978,24.8,174.8,"MKC78FA043 "," Wolbach","NE ",2
1978-06-01,1978,16.2,183.4,"NYC78FA061 "," Guilford","NY ",1
1978-06-01,1978,16.2,183.4,"MIA78FA092 "," Hernando Beach","FL ",2
1978-06-01,1978,16.2,183.4,"ANC78FA044 "," King Salmon","AK ",1
1978-06-02,1978,9.3,190.3,"MKC78FA033 "," Council Bluffs","IA ",1
1978-06-02,1978,9.3,190.3,"NYC78FA062 "," Mattituck","NY ",1
1978-06-03,1978,4.3,195.3,"MKC78FTG09 "," Sheyenne","ND ",1
1978-06-04,1978,1.2,198.4,"MKC78FA046 "," Omaha","NE ",1
1978-06-04,1978,1.2,198.4,"FTW78FPG34 "," Lunsford","AR ",1
1978-06-04,1978,1.2,198.4,"MKC78FA045 "," Isle","MN ",2
1978-06-05,1978,0.2,199.4,"MKC78FTK20 "," Naples","SD ",1
1978-06-05,1978,0.2,199.4,"DEN78FA046 "," Lamar","CO ",4
1978-06-06,1978,1.1,1.1,"CHI78FEI20 "," Newton Falls","OH ",2
1978-06-06,1978,1.1,1.1,"CHI78FA044 "," East Tawas","MI ",1
1978-06-07,1978,4,4,"SEA78FTI22 "," Columbia Falls","MT ",2
1978-06-07,1978,4,4,"FTW78FA050 "," Mt.ida","AR ",1
1978-06-08,1978,8.6,8.6,"DEN78FA047 "," Green River","WY ",2
1978-06-08,1978,8.6,8.6,"NYC78FA063 "," Waterford","CT ",1
1978-06-09,1978,14.8,14.8,"SEA78FA036 "," Featherville","ID ",1
1978-06-10,1978,22.4,22.4,"NYC78FNA29 "," Plymouth","MA ",1
1978-06-10,1978,22.4,22.4,"DEN78FA049 "," Greybull","WY ",3
1978-06-10,1978,22.4,22.4,"SEA78DA037 "," Kettle Falls","WA ",4
1978-06-10,1978,22.4,22.4,"FTW78FA051 "," Mckinney","TX ",1
1978-06-10,1978,22.4,22.4,"DEN78FA044 "," Erie","CO ",1
1978-06-11,1978,31.1,31.1,"MKC78FA047 "," Abilene","KS ",1
1978-06-11,1978,31.1,31.1,"OAK78FA033 "," Dayton","NV ",1
